Site Name	SiteID	Meta Category	L1	L2	L3	L4	L5	L6	Cat ID	Level	Leaf	Breadcrumb	Category Name	Business Vertical (Direct Child Categories)	ODI Product Space	Lead	Category RYG Status	ET Name	GH Batch	ET Alignment	ET Alignment: Comment	Cat ID Site Alignment	Legal/Policy Requests	Focus Category – Category	Focus Category – Aspect	Planned CR	Comments	Test Category Flag	Test Category	Other Category	Key
IT	101	Abbigliamento e accessori				Scarpe col tacco			55793	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Scarpe [3034] > Scarpe col tacco [55793]	Scarpe col tacco	Fashion		Francesca Contessotto	Green	Shoes	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_55793
IT	101	Abbigliamento e accessori				Scarpe comfort			53548	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Scarpe [3034] > Scarpe comfort [53548]	Scarpe comfort	Fashion		Francesca Contessotto	Green	Shoes	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_53548
IT	101	Abbigliamento e accessori				Scarpe da ginnastica			95672	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Scarpe [3034] > Scarpe da ginnastica [95672]	Scarpe da ginnastica	Fashion		Francesca Contessotto	Green	Shoes	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES		FC 2022	Fashion FC - Sneakers 2022				N		101_95672
IT	101	Abbigliamento e accessori				Stivali			53557	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Scarpe [3034] > Stivali [53557]	Stivali	Fashion		Francesca Contessotto	Green	Shoes	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_53557
IT	101	Abbigliamento e accessori			Accessori				4251	3	No	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251]	Accessori	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		101_4251
IT	101	Abbigliamento e accessori				Accessori borse			163570	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Accessori borse [163570]	Accessori borse	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_163570
IT	101	Abbigliamento e accessori				Accessori capelli			45220	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Accessori capelli [45220]	Accessori capelli	Fashion		Francesca Contessotto	Green	Hair Styling Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_45220
IT	101	Abbigliamento e accessori				Agende e organizer			15735	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Agende e organizer [15735]	Agende e organizer	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		101_15735
IT	101	Abbigliamento e accessori				Cappelli			45230	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Cappelli [45230]	Cappelli	Fashion		Francesca Contessotto	Green	Hat	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_45230
IT	101	Abbigliamento e accessori				Cinture			3003	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Cinture [3003]	Cinture	Fashion		Francesca Contessotto	Green	Belt	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_3003
