Site Name	SiteID	Meta Category	L1	L2	L3	L4	L5	L6	Cat ID	Level	Leaf	Breadcrumb	Category Name	Business Vertical (Direct Child Categories)	ODI Product Space	Lead	Category RYG Status	ET Name	GH Batch	ET Alignment	ET Alignment: Comment	Cat ID Site Alignment	Legal/Policy Requests	Focus Category – Category	Focus Category – Aspect	Planned CR	Comments	Test Category Flag	Test Category	Other Category	Key
AU	15	Cameras				Box Cameras			11716	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Box Cameras [11716]	Box Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11716
AU	15	Cameras				Disc Cameras			109092	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Disc Cameras [109092]	Disc Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_109092
AU	15	Cameras				Folding Cameras			11717	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Folding Cameras [11717]	Folding Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11717
AU	15	Cameras				Instant Cameras			11718	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Instant Cameras [11718]	Instant Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11718
AU	15	Cameras				Movie Cameras			11719	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Movie Cameras [11719]	Movie Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11719
AU	15	Cameras				Rangefinder Cameras			98924	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Rangefinder Cameras [98924]	Rangefinder Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_98924
AU	15	Cameras				SLR Cameras			11720	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > SLR Cameras [11720]	SLR Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11720
AU	15	Cameras				Stereo Cameras			4692	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Stereo Cameras [4692]	Stereo Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_4692
AU	15	Cameras				Subminiature Cameras			101644	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Subminiature Cameras [101644]	Subminiature Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_101644
AU	15	Cameras				TLR Cameras			11721	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > TLR Cameras [11721]	TLR Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11721
AU	15	Cameras				Other Vintage Cameras			4701	4	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Cameras [101643] > Other Vintage Cameras [4701]	Other Vintage Cameras	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	15_4701
AU	15	Cameras			Vintage Film				167943	3	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Film [167943]	Vintage Film	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_167943
AU	15	Cameras			Vintage Lenses				101642	3	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Lenses [101642]	Vintage Lenses	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_101642
AU	15	Cameras			Vintage Manuals & Guides				170067	3	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Manuals & Guides [170067]	Vintage Manuals & Guides	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_170067
AU	15	Cameras			Vintage Projectors & Screens				11722	3	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Projectors & Screens [11722]	Vintage Projectors & Screens	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_11722
AU	15	Cameras			Vintage Parts & Accessories				4702	3	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Vintage Parts & Accessories [4702]	Vintage Parts & Accessories	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		15_4702
AU	15	Cameras			Other Vintage Photography				711	3	Yes	Cameras [625] > Vintage Movie & Photography [3326] > Other Vintage Photography [711]	Other Vintage Photography	Electronics	Electronics	Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	15_711
AU	15	Cameras		Camera Mixed Lots					45089	2	Yes	Cameras [625] > Camera Mixed Lots [45089]	Camera Mixed Lots	Electronics	Electronics	Francesca Contessotto	Green	Camera & Photo Mixed Lot		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_45089
AU	15	Cameras		Other Cameras, Accessories					27432	2	Yes	Cameras [625] > Other Cameras, Accessories [27432]	Other Cameras, Accessories	Electronics	Electronics	Francesca Contessotto	Green	Camera Accessory		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N	Y	15_27432
AU	15	Cars, Bikes, Boats	Cars, Bikes, Boats						9800	1	No	Cars, Bikes, Boats [9800]	Cars, Bikes, Boats	Vehicles	Motors	Rebecca Ruprecht	Red					UK|AU|DE|FR|IT|ES							N		15_9800
AU	15	Cars, Bikes, Boats		Aircraft					63676	2	No	Cars, Bikes, Boats [9800] > Aircraft [63676]	Aircraft	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU							N		15_63676
AU	15	Cars, Bikes, Boats			Single Engine Airplanes				63677	3	Yes	Cars, Bikes, Boats [9800] > Aircraft [63676] > Single Engine Airplanes [63677]	Single Engine Airplanes	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU							N		15_63677
AU	15	Cars, Bikes, Boats			Ultralights				63722	3	Yes	Cars, Bikes, Boats [9800] > Aircraft [63676] > Ultralights [63722]	Ultralights	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU							N		15_63722
AU	15	Cars, Bikes, Boats			Other				26428	3	Yes	Cars, Bikes, Boats [9800] > Aircraft [63676] > Other [26428]	Other	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU							N	Y	15_26428
AU	15	Cars, Bikes, Boats		Boats					26429	2	No	Cars, Bikes, Boats [9800] > Boats [26429]	Boats	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU							N		15_26429
AU	15	Cars, Bikes, Boats			Charter Boat Hire				158323	3	Yes	Cars, Bikes, Boats [9800] > Boats [26429] > Charter Boat Hire [158323]	Charter Boat Hire	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_158323
AU	15	Cars, Bikes, Boats			Inflatable, Semi-Inflatable				102699	3	Yes	Cars, Bikes, Boats [9800] > Boats [26429] > Inflatable, Semi-Inflatable [102699]	Inflatable, Semi-Inflatable	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_102699
AU	15	Cars, Bikes, Boats			Motorboats				31269	3	Yes	Cars, Bikes, Boats [9800] > Boats [26429] > Motorboats [31269]	Motorboats	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU|IT							N		15_31269
AU	15	Cars, Bikes, Boats			Personal Watercraft				72536	3	Yes	Cars, Bikes, Boats [9800] > Boats [26429] > Personal Watercraft [72536]	Personal Watercraft	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_72536
AU	15	Cars, Bikes, Boats			Sailboats				63728	3	Yes	Cars, Bikes, Boats [9800] > Boats [26429] > Sailboats [63728]	Sailboats	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU|IT							N		15_63728
AU	15	Cars, Bikes, Boats			Other Boats				26434	3	Yes	Cars, Bikes, Boats [9800] > Boats [26429] > Other Boats [26434]	Other Boats	Vehicles	Motors	Rebecca Ruprecht	Red					EM|AU							N	Y	15_26434
AU	15	Cars, Bikes, Boats		Caravans, Motorhomes					32633	2	Yes	Cars, Bikes, Boats [9800] > Caravans, Motorhomes [32633]	Caravans, Motorhomes	Vehicles	Motors	Rebecca Ruprecht	Red					UK|AU|ES							N		15_32633
AU	15	Cars, Bikes, Boats		Cars					29690	2	No	Cars, Bikes, Boats [9800] > Cars [29690]	Cars	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_29690
AU	15	Cars, Bikes, Boats			Collector Cars				101893	3	No	Cars, Bikes, Boats [9800] > Cars [29690] > Collector Cars [101893]	Collector Cars	Vehicles	Motors	Rebecca Ruprecht	Green					AU							N		15_101893
AU	15	Cars, Bikes, Boats				Pre-1940			101894	4	Yes	Cars, Bikes, Boats [9800] > Cars [29690] > Collector Cars [101893] > Pre-1940 [101894]	Pre-1940	Vehicles	Motors	Rebecca Ruprecht	Green	Car	ETE Batch 1 Cars	AU		AU							N		15_101894
AU	15	Cars, Bikes, Boats				1940 - 1970			101895	4	Yes	Cars, Bikes, Boats [9800] > Cars [29690] > Collector Cars [101893] > 1940 - 1970 [101895]	1940 - 1970	Vehicles	Motors	Rebecca Ruprecht	Green	Car	ETE Batch 1 Cars	AU		AU							N		15_101895
AU	15	Cars, Bikes, Boats				Post-1970			2030	4	Yes	Cars, Bikes, Boats [9800] > Cars [29690] > Collector Cars [101893] > Post-1970 [2030]	Post-1970	Vehicles	Motors	Rebecca Ruprecht	Green	Car	ETE Batch 1 Cars	AU		AU							N		15_2030
AU	15	Cars, Bikes, Boats			Passenger Vehicles				35227	3	Yes	Cars, Bikes, Boats [9800] > Cars [29690] > Passenger Vehicles [35227]	Passenger Vehicles	Vehicles	Motors	Rebecca Ruprecht	Green	Car	ETE Batch 1 Cars	AU		AU							N		15_35227
AU	15	Cars, Bikes, Boats			Salvage Cars				168693	3	Yes	Cars, Bikes, Boats [9800] > Cars [29690] > Salvage Cars [168693]	Salvage Cars	Vehicles	Motors	Rebecca Ruprecht	Green					EM|UK|AU|DE|FR|IT|ES							N		15_168693
AU	15	Cars, Bikes, Boats		Go Karts					122306	2	Yes	Cars, Bikes, Boats [9800] > Go Karts [122306]	Go Karts	Vehicles	Motors	Rebecca Ruprecht	Green					UK|AU|FR|IT							N		15_122306
AU	15	Cars, Bikes, Boats		Golf Carts					181476	2	Yes	Cars, Bikes, Boats [9800] > Golf Carts [181476]	Golf Carts	Lifestyle	Motors	Rebecca Ruprecht	Green					EM|UK|AU|DE|FR|IT|ES							N		15_181476
AU	15	Cars, Bikes, Boats		Motorcycles					32073	2	No	Cars, Bikes, Boats [9800] > Motorcycles [32073]	Motorcycles	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_32073
AU	15	Cars, Bikes, Boats			Classic, Collector				102690	3	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Classic, Collector [102690]	Classic, Collector	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_102690
AU	15	Cars, Bikes, Boats			Quads, Trikes, Buggies				161415	3	No	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Quads, Trikes, Buggies [161415]	Quads, Trikes, Buggies	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_161415
AU	15	Cars, Bikes, Boats				Buggies			161416	4	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Quads, Trikes, Buggies [161415] > Buggies [161416]	Buggies	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_161416
AU	15	Cars, Bikes, Boats				Quads			161417	4	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Quads, Trikes, Buggies [161415] > Quads [161417]	Quads	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_161417
AU	15	Cars, Bikes, Boats				Trikes			161418	4	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Quads, Trikes, Buggies [161415] > Trikes [161418]	Trikes	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_161418
AU	15	Cars, Bikes, Boats				Other Quads, Trikes, Buggies			32626	4	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Quads, Trikes, Buggies [161415] > Other Quads, Trikes, Buggies [32626]	Other Quads, Trikes, Buggies	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N	Y	15_32626
AU	15	Cars, Bikes, Boats			Road Bikes				102680	3	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Road Bikes [102680]	Road Bikes	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_102680
AU	15	Cars, Bikes, Boats			Scooters				32075	3	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Scooters [32075]	Scooters	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_32075
AU	15	Cars, Bikes, Boats			Trail Bikes				102674	3	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Trail Bikes [102674]	Trail Bikes	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_102674
AU	15	Cars, Bikes, Boats			Salvage Motorcycles				35576	3	Yes	Cars, Bikes, Boats [9800] > Motorcycles [32073] > Salvage Motorcycles [35576]	Salvage Motorcycles	Vehicles	Motors	Rebecca Ruprecht	Green					UK|AU|DE|FR|IT|ES							N		15_35576
AU	15	Cars, Bikes, Boats		Pocket Bikes					102579	2	Yes	Cars, Bikes, Boats [9800] > Pocket Bikes [102579]	Pocket Bikes	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_102579
AU	15	Cars, Bikes, Boats		Trailers					66468	2	Yes	Cars, Bikes, Boats [9800] > Trailers [66468]	Trailers	Vehicles	Motors	Rebecca Ruprecht	Red					EM|UK|AU							N		15_66468
AU	15	Cars, Bikes, Boats		Trucks, Commercial Vehicles					6049	2	Yes	Cars, Bikes, Boats [9800] > Trucks, Commercial Vehicles [6049]	Trucks, Commercial Vehicles	Vehicles	Motors	Rebecca Ruprecht	Red					AU							N		15_6049
AU	15	Clothing, Shoes & Accessories	Clothing, Shoes & Accessories						11450	1	No	Clothing, Shoes & Accessories [11450]	Clothing, Shoes & Accessories	Fashion	CSA	Catherine Coleman	Green					US|UK|AU|DE|FR|IT|ES							N		15_11450
AU	15	Clothing, Shoes & Accessories		Women					260010	2	No	Clothing, Shoes & Accessories [11450] > Women [260010]	Women	Fashion	CSA	Catherine Coleman	Green					US|UK|AU|DE|FR|IT|ES							N		15_260010
AU	15	Clothing, Shoes & Accessories			Women's Bags & Handbags				169291	3	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Bags & Handbags [169291]	Women's Bags & Handbags	Fashion	CSA	Catherine Coleman	Green	Handbag	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES		FC 2022	Fashion FC - Handbags 2022				N		15_169291
AU	15	Clothing, Shoes & Accessories			Women's Clothing				15724	3	No	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724]	Women's Clothing	Fashion	CSA	Catherine Coleman	Green					US|UK|AU|DE|FR|IT|ES							N		15_15724
AU	15	Clothing, Shoes & Accessories				Activewear			185098	4	No	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098]	Activewear	Fashion	CSA	Catherine Coleman	Green					US|UK|AU|DE|FR|IT|ES							N		15_185098
AU	15	Clothing, Shoes & Accessories					Activewear Jackets		185079	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Activewear Jackets [185079]	Activewear Jackets	Fashion	CSA	Catherine Coleman	Green	Outerwear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_185079
AU	15	Clothing, Shoes & Accessories					Activewear Pants		260954	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Activewear Pants [260954]	Activewear Pants	Fashion	CSA	Catherine Coleman	Green	Pants	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_260954
AU	15	Clothing, Shoes & Accessories					Activewear Shorts		260955	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Activewear Shorts [260955]	Activewear Shorts	Fashion	CSA	Catherine Coleman	Green	Shorts	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_260955
AU	15	Clothing, Shoes & Accessories					Activewear Skirts & Skorts		261046	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Activewear Skirts & Skorts [261046]	Activewear Skirts & Skorts	Fashion	CSA	Catherine Coleman	Green	Skirt	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_261046
AU	15	Clothing, Shoes & Accessories					Activewear Tops		185082	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Activewear Tops [185082]	Activewear Tops	Fashion	CSA	Catherine Coleman	Green	Shirt	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_185082
AU	15	Clothing, Shoes & Accessories					Hoodies & Sweatshirts		155226	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Hoodies & Sweatshirts [155226]	Hoodies & Sweatshirts	Fashion	CSA	Catherine Coleman	Green	Sweater	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_155226
AU	15	Clothing, Shoes & Accessories					Sports Bras		185083	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Sports Bras [185083]	Sports Bras	Fashion	CSA	Catherine Coleman	Green	Bra	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_185083
AU	15	Clothing, Shoes & Accessories					Tracksuits & Sets		185084	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Activewear [185098] > Tracksuits & Sets [185084]	Tracksuits & Sets	Fashion	CSA	Catherine Coleman	Green	One-Piece & Set	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_185084
AU	15	Clothing, Shoes & Accessories				Coats, Jackets & Vests			63862	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Coats, Jackets & Vests [63862]	Coats, Jackets & Vests	Fashion	CSA	Catherine Coleman	Green	Outerwear	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63862
AU	15	Clothing, Shoes & Accessories				Dresses			63861	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Dresses [63861]	Dresses	Fashion	CSA	Catherine Coleman	Green	Dress	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63861
AU	15	Clothing, Shoes & Accessories				Hosiery			11524	4	No	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Hosiery [11524]	Hosiery	Fashion	CSA	Catherine Coleman	Green					US|UK|AU|DE|FR|IT|ES							N		15_11524
AU	15	Clothing, Shoes & Accessories					Leg Warmers		163587	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Hosiery [11524] > Leg Warmers [163587]	Leg Warmers	Fashion	CSA	Catherine Coleman	Green	Socks & Hosiery	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_163587
AU	15	Clothing, Shoes & Accessories					Pantyhose & Tights		11525	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Hosiery [11524] > Pantyhose & Tights [11525]	Pantyhose & Tights	Fashion	CSA	Catherine Coleman	Green	Socks & Hosiery	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11525
AU	15	Clothing, Shoes & Accessories					Socks		163588	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Hosiery [11524] > Socks [163588]	Socks	Fashion	CSA	Catherine Coleman	Green	Socks & Hosiery	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_163588
AU	15	Clothing, Shoes & Accessories					Stockings		11527	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Hosiery [11524] > Stockings [11527]	Stockings	Fashion	CSA	Catherine Coleman	Green	Socks & Hosiery	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11527
AU	15	Clothing, Shoes & Accessories				Jeans			11554	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Jeans [11554]	Jeans	Fashion	CSA	Catherine Coleman	Green	Pants	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11554
AU	15	Clothing, Shoes & Accessories				Jumpers & Cardigans			63866	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Jumpers & Cardigans [63866]	Jumpers & Cardigans	Fashion	CSA	Catherine Coleman	Green	Sweater	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63866
AU	15	Clothing, Shoes & Accessories				Jumpsuits, Rompers & Playsuits			3009	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Jumpsuits, Rompers & Playsuits [3009]	Jumpsuits, Rompers & Playsuits	Fashion	CSA	Catherine Coleman	Green	One-Piece & Set	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_3009
AU	15	Clothing, Shoes & Accessories				Leggings			169001	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Leggings [169001]	Leggings	Fashion	CSA	Catherine Coleman	Green	Pants	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_169001
AU	15	Clothing, Shoes & Accessories				Outfits & Sets			260011	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Outfits & Sets [260011]	Outfits & Sets	Fashion	CSA	Catherine Coleman	Green	One-Piece & Set	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_260011
AU	15	Clothing, Shoes & Accessories				Pants			63863	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Pants [63863]	Pants	Fashion	CSA	Catherine Coleman	Green	Pants	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63863
AU	15	Clothing, Shoes & Accessories				Shorts			11555	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Shorts [11555]	Shorts	Fashion	CSA	Catherine Coleman	Green	Shorts	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11555
AU	15	Clothing, Shoes & Accessories				Skirts			63864	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Skirts [63864]	Skirts	Fashion	CSA	Catherine Coleman	Green	Skirt	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63864
AU	15	Clothing, Shoes & Accessories				Sleepwear			63855	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Sleepwear [63855]	Sleepwear	Fashion	CSA	Catherine Coleman	Green	Sleepwear	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63855
AU	15	Clothing, Shoes & Accessories				Suits & Suit Separates			63865	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Suits & Suit Separates [63865]	Suits & Suit Separates	Fashion	CSA	Catherine Coleman	Green	Suit	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63865
AU	15	Clothing, Shoes & Accessories				Swimwear			63867	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Swimwear [63867]	Swimwear	Fashion	CSA	Catherine Coleman	Green	Swimwear	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63867
AU	15	Clothing, Shoes & Accessories				Tops			53159	4	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Tops [53159]	Tops	Fashion	CSA	Catherine Coleman	Green	Shirt	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_53159
AU	15	Clothing, Shoes & Accessories				Women's Lingerie & Intimates			11514	4	No	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514]	Women's Lingerie & Intimates	Fashion	CSA	Catherine Coleman	Green					US|UK|AU|DE|FR|IT|ES							N		15_11514
AU	15	Clothing, Shoes & Accessories					Bodysuits		45279	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Bodysuits [45279]	Bodysuits	Fashion	CSA	Catherine Coleman	Green	Underwear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_45279
AU	15	Clothing, Shoes & Accessories					Bras		63853	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Bras [63853]	Bras	Fashion	CSA	Catherine Coleman	Green	Bra	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_63853
AU	15	Clothing, Shoes & Accessories					Bra Accessories		163593	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Bra Accessories [163593]	Bra Accessories	Fashion	CSA	Catherine Coleman	Green	Bra	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_163593
AU	15	Clothing, Shoes & Accessories					Camisoles		11521	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Camisoles [11521]	Camisoles	Fashion	CSA	Catherine Coleman	Green	Underwear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11521
AU	15	Clothing, Shoes & Accessories					Corsets & Bustiers		11522	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Corsets & Bustiers [11522]	Corsets & Bustiers	Fashion	CSA	Catherine Coleman	Green	Bra	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11522
AU	15	Clothing, Shoes & Accessories					Garter Belts		163586	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Garter Belts [163586]	Garter Belts	Fashion	CSA	Catherine Coleman	Green	Underwear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_163586
AU	15	Clothing, Shoes & Accessories					Shapewear		11530	5	Yes	Clothing, Shoes & Accessories [11450] > Women [260010] > Women's Clothing [15724] > Women's Lingerie & Intimates [11514] > Shapewear [11530]	Shapewear	Fashion	CSA	Catherine Coleman	Green	Underwear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		15_11530
