Site Name	SiteID	Meta Category	L1	L2	L3	L4	L5	L6	Cat ID	Level	Leaf	Breadcrumb	Category Name	Business Vertical (Direct Child Categories)	ODI Product Space	Lead	Category RYG Status	ET Name	GH Batch	ET Alignment	ET Alignment: Comment	Cat ID Site Alignment	Legal/Policy Requests	Focus Category – Category	Focus Category – Aspect	Planned CR	Comments	Test Category Flag	Test Category	Other Category	Key
ES	186	Belleza y salud				Esmaltes en polvo			260759	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Esmaltes de uñas y polvos [260758] > Esmaltes en polvo [260759]	Esmaltes en polvo	Fashion		Francesca Contessotto	Green	Nail Polish	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260759
ES	186	Belleza y salud				Líquidos y polvos acrílicos			182105	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Esmaltes de uñas y polvos [260758] > Líquidos y polvos acrílicos [182105]	Líquidos y polvos acrílicos	Fashion		Francesca Contessotto	Green	Nail Polish Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_182105
ES	186	Belleza y salud			Cuidado y tratamiento de uñas				260762	3	No	Belleza y salud [26395] > Manicura y pedicura [47945] > Cuidado y tratamiento de uñas [260762]	Cuidado y tratamiento de uñas	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_260762
ES	186	Belleza y salud				Cremas para manos y uñas			36432	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Cuidado y tratamiento de uñas [260762] > Cremas para manos y uñas [36432]	Cremas para manos y uñas	Fashion		Francesca Contessotto	Green	Nail Care	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36432
ES	186	Belleza y salud				Endurecedores de uñas			260763	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Cuidado y tratamiento de uñas [260762] > Endurecedores de uñas [260763]	Endurecedores de uñas	Fashion		Francesca Contessotto	Green	Nail Care	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260763
ES	186	Belleza y salud				Tratamientos para cutículas			82610	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Cuidado y tratamiento de uñas [260762] > Tratamientos para cutículas [82610]	Tratamientos para cutículas	Fashion		Francesca Contessotto	Green	Nail Care	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_82610
ES	186	Belleza y salud			Decoración de uñas				260764	3	No	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764]	Decoración de uñas	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_260764
ES	186	Belleza y salud				Aerógrafos para uñas			260813	4	No	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Aerógrafos para uñas [260813]	Aerógrafos para uñas	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_260813
ES	186	Belleza y salud					Compresores para aerógrafos		260767	5	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Aerógrafos para uñas [260813] > Compresores para aerógrafos [260767]	Compresores para aerógrafos	Fashion		Francesca Contessotto	Green	Air Compressor	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260767
ES	186	Belleza y salud					Pintura para aerógrafos		260768	5	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Aerógrafos para uñas [260813] > Pintura para aerógrafos [260768]	Pintura para aerógrafos	Fashion		Francesca Contessotto	Green	Airbrush Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260768
ES	186	Belleza y salud					Plantillas para aerógrafos		260770	5	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Aerógrafos para uñas [260813] > Plantillas para aerógrafos [260770]	Plantillas para aerógrafos	Fashion		Francesca Contessotto	Green	Airbrush Accessory	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260770
ES	186	Belleza y salud					Piezas para aerógrafos		260769	5	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Aerógrafos para uñas [260813] > Piezas para aerógrafos [260769]	Piezas para aerógrafos	Fashion		Francesca Contessotto	Green	Airbrush Part	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260769
ES	186	Belleza y salud					Kit para aerógrafos		260771	5	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Aerógrafos para uñas [260813] > Kit para aerógrafos [260771]	Kit para aerógrafos	Fashion		Francesca Contessotto	Green	Airbrush System	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260771
ES	186	Belleza y salud				Diseños 2D			260766	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Diseños 2D [260766]	Diseños 2D	Fashion		Francesca Contessotto	Green	Nail Art Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260766
ES	186	Belleza y salud				Diseños 3D			260765	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Diseños 3D [260765]	Diseños 3D	Fashion		Francesca Contessotto	Green	Nail Art Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260765
ES	186	Belleza y salud				Envoltura de seda y fibra de vidrio			182107	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Envoltura de seda y fibra de vidrio [182107]	Envoltura de seda y fibra de vidrio	Fashion		Francesca Contessotto	Green	Nail Art Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_182107
ES	186	Belleza y salud				Puntas de uñas postizas			112562	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Puntas de uñas postizas [112562]	Puntas de uñas postizas	Fashion		Francesca Contessotto	Green	Nail Art Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_112562
ES	186	Belleza y salud				Uñas postizas			182108	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Uñas postizas [182108]	Uñas postizas	Fashion		Francesca Contessotto	Green	Nail Art Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_182108
ES	186	Belleza y salud				Accesorios para decoración de uñas			107876	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Decoración de uñas [260764] > Accesorios para decoración de uñas [107876]	Accesorios para decoración de uñas	Fashion		Francesca Contessotto	Green	Nail Art Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_107876
ES	186	Belleza y salud			Dispositivos de spa y baño				36430	3	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Dispositivos de spa y baño [36430]	Dispositivos de spa y baño	Fashion		Francesca Contessotto	Green	Salon & Spa Device	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36430
ES	186	Belleza y salud			Expositores y modelos				112563	3	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Expositores y modelos [112563]	Expositores y modelos	Fashion		Francesca Contessotto	Green	Salon & Spa Equipment	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_112563
ES	186	Belleza y salud			Herramientas para cuidado de uñas				260772	3	No	Belleza y salud [26395] > Manicura y pedicura [47945] > Herramientas para cuidado de uñas [260772]	Herramientas para cuidado de uñas	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_260772
ES	186	Belleza y salud				Herramientas, sets, accesorios			11872	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Herramientas para cuidado de uñas [260772] > Herramientas, sets, accesorios [11872]	Herramientas, sets, accesorios	Fashion		Francesca Contessotto	Green	Nail Care Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11872
ES	186	Belleza y salud				Limas eléctricas y herramientas			178960	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Herramientas para cuidado de uñas [260772] > Limas eléctricas y herramientas [178960]	Limas eléctricas y herramientas	Fashion		Francesca Contessotto	Green	Nail Care Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_178960
ES	186	Belleza y salud				Secadores y lámparas UV/LED			67653	4	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Herramientas para cuidado de uñas [260772] > Secadores y lámparas UV/LED [67653]	Secadores y lámparas UV/LED	Fashion		Francesca Contessotto	Green	Nail Care Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_67653
ES	186	Belleza y salud			Organizadores y envases vacíos				107965	3	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Organizadores y envases vacíos [107965]	Organizadores y envases vacíos	Fashion		Francesca Contessotto	Green	Bottle & Container	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_107965
ES	186	Belleza y salud			Quitaesmaltes				47940	3	Yes	Belleza y salud [26395] > Manicura y pedicura [47945] > Quitaesmaltes [47940]	Quitaesmaltes	Fashion		Francesca Contessotto	Green	Nail Care Supply	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_47940
ES	186	Belleza y salud		Maquillaje					31786	2	No	Belleza y salud [26395] > Maquillaje [31786]	Maquillaje	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_31786
ES	186	Belleza y salud			Cuerpo				172016	3	Yes	Belleza y salud [26395] > Maquillaje [31786] > Cuerpo [172016]	Cuerpo	Fashion		Francesca Contessotto	Green	Body Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172016
ES	186	Belleza y salud			Labios				172027	3	No	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027]	Labios	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_172027
ES	186	Belleza y salud				Barras de labios			31804	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027] > Barras de labios [31804]	Barras de labios	Fashion		Francesca Contessotto	Green	Lip Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_31804
ES	186	Belleza y salud				Brillos de labios			31802	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027] > Brillos de labios [31802]	Brillos de labios	Fashion		Francesca Contessotto	Green	Lip Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_31802
ES	186	Belleza y salud				Perfiladores de labios			31803	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027] > Perfiladores de labios [31803]	Perfiladores de labios	Fashion		Francesca Contessotto	Green	Lip Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_31803
ES	186	Belleza y salud				Pintalabios de larga duración			172030	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027] > Pintalabios de larga duración [172030]	Pintalabios de larga duración	Fashion		Francesca Contessotto	Green	Lip Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172030
ES	186	Belleza y salud				Preparadores para pintalabios			172031	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027] > Preparadores para pintalabios [172031]	Preparadores para pintalabios	Fashion		Francesca Contessotto	Green	Lip Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172031
ES	186	Belleza y salud				Voluminizadores de labios			172029	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Labios [172027] > Voluminizadores de labios [172029]	Voluminizadores de labios	Fashion		Francesca Contessotto	Green	Lip Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172029
ES	186	Belleza y salud			Ojos				172020	3	No	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020]	Ojos	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_172020
ES	186	Belleza y salud				Bases y fijadores de sombras			172021	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Bases y fijadores de sombras [172021]	Bases y fijadores de sombras	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172021
ES	186	Belleza y salud				Crecimiento de cejas y pestañas			172023	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Crecimiento de cejas y pestañas [172023]	Crecimiento de cejas y pestañas	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172023
ES	186	Belleza y salud				Lápices y delineadores de cejas			78089	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Lápices y delineadores de cejas [78089]	Lápices y delineadores de cejas	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_78089
ES	186	Belleza y salud				Lápices y delineadores de ojos			31787	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Lápices y delineadores de ojos [31787]	Lápices y delineadores de ojos	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_31787
ES	186	Belleza y salud				Máscara de pestañas			11869	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Máscara de pestañas [11869]	Máscara de pestañas	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11869
ES	186	Belleza y salud				Pestañas postizas y adhesivos			177664	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Pestañas postizas y adhesivos [177664]	Pestañas postizas y adhesivos	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_177664
ES	186	Belleza y salud				Sombras de ojos			36865	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Sombras de ojos [36865]	Sombras de ojos	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36865
ES	186	Belleza y salud				Sombras de ojos en lápiz y combinaciones			172022	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Sombras de ojos en lápiz y combinaciones [172022]	Sombras de ojos en lápiz y combinaciones	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172022
ES	186	Belleza y salud				Otros			172024	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Ojos [172020] > Otros [172024]	Otros	Fashion		Francesca Contessotto	Green	Eye Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N	Y	186_172024
ES	186	Belleza y salud			Rostro				172025	3	No	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025]	Rostro	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_172025
ES	186	Belleza y salud				Bases de maquillaje			177666	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Bases de maquillaje [177666]	Bases de maquillaje	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_177666
ES	186	Belleza y salud				BB, CC y cremas alfabéticas			177665	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > BB, CC y cremas alfabéticas [177665]	BB, CC y cremas alfabéticas	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_177665
ES	186	Belleza y salud				Bronceado, iluminación y contorno			82596	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Bronceado, iluminación y contorno [82596]	Bronceado, iluminación y contorno	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_82596
ES	186	Belleza y salud				Coloretes			11864	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Coloretes [11864]	Coloretes	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11864
ES	186	Belleza y salud				Correctores			11865	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Correctores [11865]	Correctores	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11865
ES	186	Belleza y salud				Polvos			21021	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Polvos [21021]	Polvos	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_21021
ES	186	Belleza y salud				Prebase			95216	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Prebase [95216]	Prebase	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_95216
ES	186	Belleza y salud				Sprays fijadores			260753	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Rostro [172025] > Sprays fijadores [260753]	Sprays fijadores	Fashion		Francesca Contessotto	Green	Face Makeup	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260753
ES	186	Belleza y salud			Accesorios de maquillaje				36409	3	No	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409]	Accesorios de maquillaje	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_36409
ES	186	Belleza y salud				Brochas y pinceles			82597	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Brochas y pinceles [82597]	Brochas y pinceles	Fashion		Francesca Contessotto	Green	Makeup Brush & Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_82597
ES	186	Belleza y salud				Espejos de maquillaje			106256	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Espejos de maquillaje [106256]	Espejos de maquillaje	Fashion		Francesca Contessotto	Green	Mirror	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_106256
ES	186	Belleza y salud				Esponjas, aplicadores y algodón			159806	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Esponjas, aplicadores y algodón [159806]	Esponjas, aplicadores y algodón	Fashion		Francesca Contessotto	Green	Makeup Brush & Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_159806
ES	186	Belleza y salud				Limpia brochas			159805	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Limpia brochas [159805]	Limpia brochas	Fashion		Francesca Contessotto	Green	Makeup Brush & Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_159805
ES	186	Belleza y salud				Sacapuntas			172014	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Sacapuntas [172014]	Sacapuntas	Fashion		Francesca Contessotto	Green	Makeup Brush & Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_172014
ES	186	Belleza y salud				Accesorios para pestañas			82599	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Accesorios para pestañas [82599]	Accesorios para pestañas	Fashion		Francesca Contessotto	Green	Makeup Brush & Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_82599
ES	186	Belleza y salud				Otros			159807	4	Yes	Belleza y salud [26395] > Maquillaje [31786] > Accesorios de maquillaje [36409] > Otros [159807]	Otros	Fashion		Francesca Contessotto	Green	Makeup Brush & Tool	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N	Y	186_159807
ES	186	Belleza y salud			Neceseres, cajas y maletines				36413	3	Yes	Belleza y salud [26395] > Maquillaje [31786] > Neceseres, cajas y maletines [36413]	Neceseres, cajas y maletines	Fashion		Francesca Contessotto	Green	Case & Organizer	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36413
ES	186	Belleza y salud			Sets y estuches de maquillaje				107956	3	Yes	Belleza y salud [26395] > Maquillaje [31786] > Sets y estuches de maquillaje [107956]	Sets y estuches de maquillaje	Fashion		Francesca Contessotto	Green	Makeup Sets & Kits	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_107956
ES	186	Belleza y salud			Lotes mixtos				11985	3	Yes	Belleza y salud [26395] > Maquillaje [31786] > Lotes mixtos [11985]	Lotes mixtos	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_11985
ES	186	Belleza y salud		Masaje					36447	2	No	Belleza y salud [26395] > Masaje [36447]	Masaje	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_36447
ES	186	Belleza y salud			Aceites y cremas de masaje				36453	3	Yes	Belleza y salud [26395] > Masaje [36447] > Aceites y cremas de masaje [36453]	Aceites y cremas de masaje	Fashion		Francesca Contessotto	Green	Bathroom Relaxation	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36453
ES	186	Belleza y salud			Almohadas y cabezales				101972	3	Yes	Belleza y salud [26395] > Masaje [36447] > Almohadas y cabezales [101972]	Almohadas y cabezales	Fashion		Francesca Contessotto	Green	Massage Equipment	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_101972
ES	186	Belleza y salud			Camillas y sillas de masaje				36454	3	Yes	Belleza y salud [26395] > Masaje [36447] > Camillas y sillas de masaje [36454]	Camillas y sillas de masaje	Fashion		Francesca Contessotto	Green	Massage Equipment	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36454
ES	186	Belleza y salud			Masajeadores				36449	3	Yes	Belleza y salud [26395] > Masaje [36447] > Masajeadores [36449]	Masajeadores	Home & Garden		Francesca Contessotto	Green	Massage Equipment	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36449
ES	186	Belleza y salud			Piedras y rocas de masaje				67661	3	Yes	Belleza y salud [26395] > Masaje [36447] > Piedras y rocas de masaje [67661]	Piedras y rocas de masaje	Fashion		Francesca Contessotto	Green	Massage Equipment	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_67661
ES	186	Belleza y salud			Sábanas y fundas				180956	3	Yes	Belleza y salud [26395] > Masaje [36447] > Sábanas y fundas [180956]	Sábanas y fundas	Fashion		Francesca Contessotto	Green	Bedding	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_180956
ES	186	Belleza y salud			Sillones eléctricos de masaje				36448	3	Yes	Belleza y salud [26395] > Masaje [36447] > Sillones eléctricos de masaje [36448]	Sillones eléctricos de masaje	Home & Garden		Francesca Contessotto	Green	Chair, Stool & Bench	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_36448
ES	186	Belleza y salud			Otros				19263	3	Yes	Belleza y salud [26395] > Masaje [36447] > Otros [19263]	Otros	Fashion		Francesca Contessotto	Green	Massage Equipment	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N	Y	186_19263
ES	186	Belleza y salud		Remedios naturales y alternativos					67659	2	No	Belleza y salud [26395] > Remedios naturales y alternativos [67659]	Remedios naturales y alternativos	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_67659
ES	186	Belleza y salud			Acupresión				184585	3	Yes	Belleza y salud [26395] > Remedios naturales y alternativos [67659] > Acupresión [184585]	Acupresión	Fashion		Francesca Contessotto	Green	Acupressure & Acupuncture	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_184585
ES	186	Belleza y salud			Acupuntura				260816	3	No	Belleza y salud [26395] > Remedios naturales y alternativos [67659] > Acupuntura [260816]	Acupuntura	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_260816
ES	186	Belleza y salud				Equipamiento de acupuntura			260775	4	Yes	Belleza y salud [26395] > Remedios naturales y alternativos [67659] > Acupuntura [260816] > Equipamiento de acupuntura [260775]	Equipamiento de acupuntura	Fashion		Francesca Contessotto	Green	Acupressure & Acupuncture	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260775
ES	186	Belleza y salud				Modelos de acupuntura			260776	4	Yes	Belleza y salud [26395] > Remedios naturales y alternativos [67659] > Acupuntura [260816] > Modelos de acupuntura [260776]	Modelos de acupuntura	Fashion		Francesca Contessotto	Green	Acupressure & Acupuncture	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260776
ES	186	Belleza y salud				Semillas de acupuntura			260777	4	Yes	Belleza y salud [26395] > Remedios naturales y alternativos [67659] > Acupuntura [260816] > Semillas de acupuntura [260777]	Semillas de acupuntura	Fashion		Francesca Contessotto	Green	Acupressure & Acupuncture	FRITES H&B Batch 1&2 Catch Up	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260777
